2000, 666.3380807347028, 660.4981533677468
4000, 660.6847810422827, 660.4981533677386
6000, 660.6847810422827, 658.3114676441272
8000, 656.1166423453102, 655.4849524969513
10000, 654.4259432742357, 647.1048707607173
12000, 649.5670004752437, 644.1804187412489
14000, 644.431767730903, 644.1804187412489
16000, 638.0570483988605, 640.094769430174
18000, 638.0570483988605, 636.3898252996853
20000, 633.8614545637008, 632.5532954965439
22000, 633.138187462271, 629.7051508607265
24000, 627.9639193949511, 624.9811694417251
26000, 626.8277309799211, 622.8944274582886
28000, 623.8307729229609, 620.0173771153741
30000, 620.40431268186, 617.4960056456558
32000, 617.1130804253903, 614.2102525988245
34000, 615.4784295123374, 612.3000917585641
36000, 613.8298342911941, 609.7011411547038
38000, 612.5176613392927, 609.1534353758734
40000, 611.0007665511409, 607.5318720358914
42000, 610.196453876201, 606.4806006673407
44000, 609.2691447278587, 605.3162514421709
46000, 607.8709289673412, 604.5362913076962
48000, 606.3675125053203, 603.8055494777872
50000, 605.826089258338, 603.348865472523
52000, 605.3507027800704, 602.9859434398514
54000, 604.7032594274551, 602.4859785791612
56000, 604.278551216517, 602.3136141026168
58000, 604.061896185924, 602.1156759034004
60000, 603.7887751290679, 601.8545167128632
62000, 603.4356259393146, 601.6712510504279
64000, 603.286108497417, 601.41271959162
66000, 603.0653823214917, 601.3186120612221
68000, 603.0044084474954, 601.2201377683094
70000, 602.8381328402165, 601.1023585631563
72000, 602.7746831456348, 601.004984220544
74000, 602.7027767164751, 600.9806316634093
76000, 602.6428319435112, 600.9012414725137
78000, 602.6066108612628, 600.8590155863644
80000, 602.562060551862, 600.8224881114993
82000, 602.5361198910863, 600.800677261717
84000, 602.5133225774925, 600.7769494559116
86000, 602.4976011659272, 600.7453408376061
88000, 602.4837102514892, 600.7266385387838
90000, 602.4664245675816, 600.696162314887
92000, 602.4587604588604, 600.6797132103823
94000, 602.4521266505333, 600.667116566357
96000, 602.4419779110235, 600.654808052344
98000, 602.4378324049578, 600.6511375944051
100000, 602.4319608470911, 600.6449597718665
102000, 602.4319608470911, 600.6382936904921
104000, 602.4293119568388, 600.6317652765138
106000, 602.4270764768928, 600.628928817149
108000, 602.4248865697051, 600.6231451420006
110000, 602.4240053776409, 600.6205646705787
112000, 602.4221523578326, 600.6181497251935
114000, 602.4202526184838, 600.6154121025829
116000, 602.4192414867048, 600.6135547463764
118000, 602.4184611861322, 600.6118328132809
120000, 602.4174830034137, 600.6103189594467
122000, 602.4167533218388, 600.6093178609161
124000, 602.4159653698682, 600.6083426219958
126000, 602.4155774678948, 600.607390610036
128000, 602.4152482221235, 600.6072055417733
130000, 602.4150207425421, 600.6064027495701
132000, 602.4148312594125, 600.6058647105107
134000, 602.4144933382144, 600.6056625584964
136000, 602.4143175522778, 600.6052713387459
138000, 602.4142612953494, 600.6049905799197
140000, 602.414056140504, 600.6046894569804
142000, 602.4140096419534, 600.6044385543622
144000, 602.4139085826885, 600.6042454994129
146000, 602.4137926226051, 600.603954588521
148000, 602.4136686940698, 600.6038864028297
150000, 602.4135975917783, 600.6038249896571
152000, 602.4135933212483, 600.603753985783
154000, 602.4135465251028, 600.6036852231063
156000, 602.4134987509821, 600.6036321947819
158000, 602.4134505976454, 600.6035870431612
160000, 602.4134484402875, 600.6035325432266
162000, 602.4134246164116, 600.6035130403037
164000, 602.4134025953028, 600.6034709177864
166000, 602.4133837539298, 600.6034503771657
168000, 602.4133605251498, 600.603420041882
170000, 602.4133510380552, 600.6034015512046
172000, 602.4133321951458, 600.6033839769844
174000, 602.4133179601617, 600.6033648711111
176000, 602.4133104820766, 600.6033569390495
178000, 602.4133054365768, 600.6033366943342
180000, 602.4133019822277, 600.603323737974
182000, 602.413299924221, 600.6033072232639
184000, 602.4132988285186, 600.6032975000395
186000, 602.4132981923515, 600.6032886343274
188000, 602.4132965164965, 600.6032795874066
190000, 602.4132960393013, 600.6032762212554
192000, 602.4132955287783, 600.6032744953651
194000, 602.413295313824, 600.6032733831172
196000, 602.4132950914641, 600.6032724467875
198000, 602.4132949776957, 600.603272051441
200000, 602.4132948520504, 600.6032717949929
