550000, 39708.11458784913, 41593.052564335005, 39593.43776067237, 43563.194468915186, 48569.38963480657, 34214.3235804436, 43692.621234189755, 29968.230312136544, 40984.24672392661, 31160.812195876148, 29378.881810984276, 45830.31457761671, 36149.31791621926, 32386.733421895457, 40308.085959193704, 45701.21663859529, 33997.9304626177, 44861.18713267754, 38999.77209176012, 37562.130674491724, 42629.35127026545, 39133.271357746955, 31681.907038658912, 44501.5306986827, 42559.973020052734, 43844.15325069466, 35086.99949000096, 38738.00987833251, 43360.15328631291, 43856.27795979995, 41234.978768996734, 44003.83695391179, 37128.70998152232, 36577.50101610122, 33916.04116271552, 31964.418836595298, 37836.70713669212, 28302.805202593547, 32779.79314095153, 43448.9810356852, 45988.507829185684, 33733.40004829021, 39537.44170330545, 43120.28137891082, 42947.20879511385, 45752.92860288481, 36293.915129840614, 50386.63763625356, 44659.008506621074, 39256.77909747308
600000, 37141.37747061426, 38752.70983712216, 38881.57580236789, 43563.194468915186, 45176.09023123912, 33058.910982746005, 35673.17102947847, 29968.230312136544, 25367.845515020654, 31160.812195876148, 29378.881810984276, 38498.42071842582, 36149.31791621926, 32386.733421895457, 40308.085959193704, 45701.21663859529, 32542.204864187635, 43280.74878768371, 38999.77209176012, 37562.130674491724, 37531.58209538509, 32358.498841215765, 31681.907038658912, 42695.06732340514, 41996.59737940576, 37208.51804303245, 23636.31348336292, 34136.66733218846, 39592.01784481896, 32357.2483722221, 38907.0702485259, 38682.51592114446, 37128.70998152232, 36577.50101610122, 33916.04116271552, 31964.418836595298, 36051.12882110038, 28302.805202593547, 32779.79314095153, 40020.778335236886, 45393.618759461606, 33733.40004829021, 28880.36252006386, 36899.58880051461, 42947.20879511385, 45213.1693583726, 36293.915129840614, 49526.18741829176, 44659.008506621074, 26742.686895026767
650000, 37141.37747061426, 38752.70983712216, 38543.472305915086, 39945.35438213793, 34668.175171461466, 33058.910982746005, 23642.0416305521, 27285.170125971563, 25367.845515020654, 31160.812195876148, 26698.2088195485, 34376.845024729606, 36149.31791621926, 32386.733421895457, 38739.02261123739, 43808.59062899683, 32542.204864187635, 36940.828725436135, 34317.51677927267, 25069.917710493788, 25949.516413018053, 28283.380265639913, 31641.457969628555, 29056.882642260414, 41996.59737940576, 37208.51804303245, 23636.31348336292, 34136.66733218846, 34236.61007685428, 32357.2483722221, 37936.16808609033, 37552.1835685263, 35930.45959482277, 36577.50101610122, 33916.04116271552, 29058.305303795783, 32661.285365438544, 26144.610885631013, 26652.32769869136, 33724.97377063353, 39252.90994888716, 27889.48533149727, 28880.36252006386, 33132.19608640503, 32871.88490399215, 36919.64068773107, 31936.975429608836, 42068.14825336944, 38833.46903208385, 26742.686895026767
700000, 33445.099308594676, 35767.719472418205, 36045.216083852254, 39945.35438213793, 30018.453751341218, 33058.910982746005, 23642.0416305521, 25504.86699945662, 25367.845515020654, 31160.812195876148, 26698.2088195485, 34376.845024729606, 29940.50699501009, 28118.88538823736, 36660.52942314767, 36535.442410880416, 27258.89203905668, 32451.337855977403, 34317.51677927267, 25069.917710493788, 25949.516413018053, 28283.380265639913, 31641.457969628555, 29056.882642260414, 29129.37564516082, 34502.54680875945, 23636.31348336292, 23983.104647897933, 34236.61007685428, 32357.2483722221, 35140.95186930533, 37552.1835685263, 30537.941318762332, 36577.50101610122, 33916.04116271552, 28595.747300539206, 31133.842236498764, 26144.610885631013, 26652.32769869136, 33724.97377063353, 38149.906186383334, 27889.48533149727, 27130.505485136415, 31406.899632708562, 32871.88490399215, 36919.64068773107, 31936.975429608836, 30840.925493897907, 38697.67410163743, 22776.085063591374
750000, 22998.275679042217, 27885.92456155786, 34090.79173762378, 34217.84799771963, 30018.453751341218, 31954.68822144711, 23642.0416305521, 25504.86699945662, 25367.845515020654, 31160.812195876148, 26698.2088195485, 34376.845024729606, 28476.49624555688, 25894.323758996834, 32988.80816939895, 29524.40188893459, 26814.19972544483, 28564.298481361522, 32287.09404740094, 25069.917710493788, 25949.516413018053, 28283.380265639913, 25824.315252875233, 26152.683039183274, 29129.37564516082, 32218.053180716328, 23636.31348336292, 23983.104647897933, 28583.146736028262, 30658.96470984184, 30275.136241199, 24033.175708881372, 30297.114912057437, 32531.472234562105, 26083.500841820358, 23610.99878423996, 31133.842236498764, 22457.81252878439, 22123.35260054779, 33724.97377063353, 25124.976663253063, 27889.48533149727, 27130.505485136415, 29054.387439552756, 29757.75916765319, 31361.773010874527, 31936.975429608836, 30840.925493897907, 33233.593042593595, 20509.992327094526
800000, 22998.275679042217, 27885.92456155786, 27306.510838811522, 32741.749392490114, 29534.36674566264, 30833.972683623204, 23642.0416305521, 25504.86699945662, 25367.845515020654, 31000.18182605786, 26698.2088195485, 34376.845024729606, 28476.49624555688, 24721.691401575572, 32478.157547460753, 29524.40188893459, 24362.510496958563, 28564.298481361522, 32287.09404740094, 25069.917710493788, 25949.516413018053, 28283.380265639913, 20178.275488396353, 26152.683039183274, 29129.37564516082, 30024.63813469015, 23636.31348336292, 23983.104647897933, 28583.146736028262, 30658.96470984184, 20953.40340425183, 24033.175708881372, 30297.114912057437, 32531.472234562105, 26083.500841820358, 23610.99878423996, 31133.842236498764, 22457.81252878439, 22123.35260054779, 33724.97377063353, 25124.976663253063, 26380.7203740683, 27130.505485136415, 25080.532401141787, 29757.75916765319, 30778.30412004686, 26547.515381995774, 30840.925493897907, 30055.611278560198, 20509.992327094526
850000, 22998.275679042217, 27885.92456155786, 21297.554512608942, 24820.19769245553, 23899.290109574547, 29656.75926589382, 23642.0416305521, 24568.423349792232, 25367.845515020654, 29723.252417345197, 26698.2088195485, 34376.845024729606, 22831.815857624104, 24721.691401575572, 32478.157547460753, 29524.40188893459, 24362.510496958563, 23769.915196878752, 30793.6253648688, 25069.917710493788, 23609.598166725802, 27668.021159448494, 18521.995213312854, 23974.51692176222, 28016.1037055708, 28019.025929841933, 23636.31348336292, 23983.104647897933, 28583.146736028262, 30170.74756782812, 20953.40340425183, 24033.175708881372, 30297.114912057437, 28999.850060364304, 26083.500841820358, 23610.99878423996, 26111.157171997977, 19356.923749904247, 18939.70810460094, 25930.847541095693, 25124.976663253063, 26380.7203740683, 26504.423348063632, 17119.368266342502, 29757.75916765319, 30778.30412004686, 26547.515381995774, 30840.925493897907, 29987.405251604774, 20509.992327094526
900000, 22998.275679042217, 27885.92456155786, 21297.554512608942, 24820.19769245553, 23899.290109574547, 27296.175103787067, 22323.81833643304, 24568.423349792232, 25367.845515020654, 26989.97961916831, 26698.2088195485, 32258.222684751447, 22831.815857624104, 23435.357472449807, 31108.058123897692, 29524.40188893459, 24362.510496958563, 23769.915196878752, 25468.38777927143, 25069.917710493788, 20031.816913546158, 26794.220988333127, 16963.992532403136, 23974.51692176222, 21770.76970169967, 24215.43683958277, 21869.45445234639, 23983.104647897933, 28418.913053299046, 27894.80686847069, 18287.458670298813, 24033.175708881372, 28907.13595274465, 24522.75900254388, 24566.87509568766, 21853.699263228522, 26111.157171997977, 19356.923749904247, 16711.46991219117, 25930.847541095693, 24726.20290861997, 26380.7203740683, 23391.63025262557, 17119.368266342502, 20407.4643819359, 30241.510224279627, 23886.459558536037, 29348.789426439907, 25059.72502900322, 20509.992327094526
950000, 17402.979460480863, 27508.824908887513, 18799.655555954774, 24820.19769245553, 23899.290109574547, 25089.565712119806, 22323.81833643304, 24568.423349792232, 25367.845515020654, 20073.849600554604, 25076.20905372831, 25542.852301327177, 22831.815857624104, 21508.251463982728, 20107.226769332763, 24729.587373851955, 24362.510496958563, 23769.915196878752, 22670.023188567167, 25069.917710493788, 20031.816913546158, 25927.886946636903, 16963.992532403136, 23974.51692176222, 21770.76970169967, 24215.43683958277, 21869.45445234639, 22227.107635084056, 27179.2039241765, 25439.046025986772, 18287.458670298813, 19302.08854375017, 26971.443302351825, 24522.75900254388, 20667.372802726983, 21853.699263228522, 24436.09863617811, 18674.977802444002, 16711.46991219117, 25930.847541095693, 22319.005584244405, 21305.014005676843, 23247.076421439433, 17119.368266342502, 20407.4643819359, 29228.246134363955, 23886.459558536037, 27523.624526769217, 25059.72502900322, 20509.992327094526
1000000, 17402.979460480863, 23119.09668346084, 18799.655555954774, 24820.19769245553, 23899.290109574547, 21908.357827572123, 22323.81833643304, 24568.423349792232, 24395.37242070465, 19268.346538831436, 18045.19954805098, 25098.80316695387, 22831.815857624104, 19692.314505053764, 20107.226769332763, 21207.04066545119, 24362.510496958563, 21617.218617254708, 22670.023188567167, 25069.917710493788, 17902.93393815223, 25927.886946636903, 16963.992532403136, 19221.123163082673, 21770.76970169967, 23063.31211358098, 21869.45445234639, 22227.107635084056, 27179.2039241765, 24574.056687690234, 17952.166950155413, 18050.72108144369, 25860.027303692736, 23395.135546634392, 20667.372802726983, 20769.456419644514, 24436.09863617811, 17669.58359699978, 16711.46991219117, 25930.847541095693, 22319.005584244405, 21305.014005676843, 22305.52201975318, 16205.021307270335, 20407.4643819359, 27619.696419569704, 22172.40443400222, 25247.291426547556, 25059.72502900322, 20399.7051991756
1050000, 17402.979460480863, 18843.226243948928, 18799.655555954774, 24593.25217571928, 22906.31231532663, 21908.357827572123, 22323.81833643304, 22277.447779233473, 24395.37242070465, 19268.346538831436, 18045.19954805098, 25098.80316695387, 22393.26097521395, 19692.314505053764, 20107.226769332763, 21207.04066545119, 24362.510496958563, 21617.218617254708, 22670.023188567167, 21207.261484875842, 14906.596301400878, 23672.815890252965, 16963.992532403136, 19221.123163082673, 21770.76970169967, 20987.656458901463, 21869.45445234639, 22227.107635084056, 26113.52709334493, 21169.903903123562, 17952.166950155413, 18050.72108144369, 22359.669094975263, 23395.135546634392, 20667.372802726983, 14936.984582171755, 24436.09863617811, 13487.010858274623, 16711.46991219117, 21268.058604230235, 18411.632523386597, 21305.014005676843, 21258.178262312766, 16205.021307270335, 20407.4643819359, 25935.99748601271, 22172.40443400222, 25247.291426547556, 24508.555977026284, 19837.125827349264
1100000, 17402.979460480863, 18843.226243948928, 18799.655555954774, 22956.301445567595, 21575.5110146389, 19513.054592091652, 20661.439585673295, 22277.447779233473, 19617.84835186452, 19268.346538831436, 17573.504852612215, 25098.80316695387, 22393.26097521395, 19692.314505053764, 20107.226769332763, 21207.04066545119, 22694.37909702101, 21617.218617254708, 22670.023188567167, 21207.261484875842, 14906.596301400878, 20701.826272050253, 16963.992532403136, 19221.123163082673, 21770.76970169967, 20987.656458901463, 21489.57461466121, 22227.107635084056, 22953.018334624103, 21169.903903123562, 17952.166950155413, 18050.72108144369, 15568.263965632437, 23395.135546634392, 20667.372802726983, 14936.984582171755, 23788.553580973617, 13487.010858274623, 16711.46991219117, 19092.931590867116, 18411.632523386597, 21305.014005676843, 19839.7456811523, 16205.021307270335, 20407.4643819359, 25935.99748601271, 22172.40443400222, 25247.291426547556, 22527.639264433546, 19180.158005989324
1150000, 16972.73915399334, 18843.226243948928, 18799.655555954774, 22956.301445567595, 21575.5110146389, 19513.054592091652, 20661.439585673295, 19865.098923330042, 19617.84835186452, 19268.346538831436, 17573.504852612215, 24107.422961358083, 21699.06854869806, 19060.755604253867, 20107.226769332763, 16230.632043246007, 17077.503095225366, 13739.840061814237, 22670.023188567167, 20180.637210386947, 13519.314314896388, 19434.348487145722, 16963.992532403136, 19221.123163082673, 20451.81921062512, 17295.825797014793, 20686.832980707684, 20999.052195131317, 22953.018334624103, 12368.138656681276, 13705.981143751484, 15856.613089477598, 15568.263965632437, 21107.705483774498, 15862.78052454904, 14936.984582171755, 21149.14822688089, 13487.010858274623, 16277.789746804505, 19092.931590867116, 15617.432472696697, 21305.014005676843, 18796.79060083398, 16205.021307270335, 18886.98587797183, 19796.55848034871, 20923.6545918331, 24212.191009494527, 22527.639264433546, 15975.445362827968
1200000, 16972.73915399334, 18843.226243948928, 18799.655555954774, 20507.15302808853, 18972.943133277593, 19276.904584971446, 20054.110685724478, 19551.892698371168, 19617.84835186452, 19268.346538831436, 16097.00073173064, 24107.422961358083, 21132.732399894583, 18294.49312278614, 20107.226769332763, 15763.864189218151, 17077.503095225366, 13522.503955671811, 17094.91353405597, 20180.637210386947, 13519.314314896388, 14838.89959535327, 16963.992532403136, 14225.118973356091, 20451.81921062512, 16110.392219469217, 18834.39046014292, 18503.35785897956, 21850.375258712786, 12368.138656681276, 13705.981143751484, 15844.731106299112, 15568.263965632437, 19166.024212962082, 15849.54761723996, 14936.984582171755, 21149.14822688089, 13487.010858274623, 16277.789746804505, 15537.580168606468, 15617.432472696697, 21031.41029267896, 18796.79060083398, 16205.021307270335, 15154.932946310908, 19796.55848034871, 18421.759674429555, 22489.21805454851, 21119.326309598684, 15975.445362827968
1250000, 16972.73915399334, 18843.226243948928, 13130.155227857844, 18727.20680215853, 18972.943133277593, 19276.904584971446, 19896.104308204667, 19143.156091565404, 14834.721328330532, 18042.8689957634, 16097.00073173064, 24107.422961358083, 19208.700167799358, 15885.963591874111, 19114.744630527784, 12720.944848531637, 17077.503095225366, 13522.503955671811, 17094.91353405597, 20180.637210386947, 13519.314314896388, 13013.732965057543, 15017.875262255458, 14217.15168437178, 20451.81921062512, 16110.392219469217, 16001.957870257454, 15284.51504425346, 20075.75535074171, 12368.138656681276, 13705.981143751484, 12800.378289835146, 15568.263965632437, 19166.024212962082, 15849.54761723996, 14936.984582171755, 21149.14822688089, 13487.010858274623, 16277.789746804505, 15537.580168606468, 14168.186115570094, 15010.126574243766, 18796.79060083398, 16205.021307270335, 15154.932946310908, 19796.55848034871, 16872.079377924587, 22489.21805454851, 19408.657300015566, 15372.674272709832
1300000, 16972.73915399334, 18843.226243948928, 11791.214281572971, 18727.20680215853, 18972.943133277593, 19276.904584971446, 19896.104308204667, 15731.280226933519, 14834.721328330532, 18042.8689957634, 16097.00073173064, 21618.255862070495, 15778.219388810861, 15322.397898500129, 19114.744630527784, 12720.944848531637, 17077.503095225366, 13522.503955671811, 17094.91353405597, 20180.637210386947, 13519.314314896388, 12963.419477259988, 15017.875262255458, 14217.15168437178, 20121.695195204065, 16110.392219469217, 16001.957870257454, 15284.51504425346, 20075.75535074171, 12368.138656681276, 13705.981143751484, 12800.378289835146, 15568.263965632437, 18579.42704430846, 15406.937436538377, 14936.984582171755, 19102.348619201708, 13487.010858274623, 16277.789746804505, 15537.580168606468, 14168.186115570094, 15010.126574243766, 17550.97269659952, 16205.021307270335, 15154.932946310908, 19796.55848034871, 16230.14617007502, 13257.366740318595, 19408.657300015566, 15372.674272709832
1350000, 16222.290884943626, 16884.357608629878, 11791.214281572971, 18727.20680215853, 17097.982014624646, 15155.025770196022, 15963.712460895977, 15731.280226933519, 14834.721328330532, 11873.304493857782, 16078.6748656443, 18810.09000460549, 15778.219388810861, 14479.428863505711, 19114.744630527784, 12720.944848531637, 17077.503095225366, 13522.503955671811, 17094.91353405597, 16126.732799913107, 12391.452625034488, 12963.419477259988, 14524.99580097502, 14217.15168437178, 17871.837884900964, 14847.58616296624, 11890.358858264924, 9166.774971841278, 15766.974220089485, 12368.138656681276, 12073.595583858625, 12800.378289835146, 15568.263965632437, 15672.373863411223, 13109.064195263612, 14213.026193356436, 16941.62564288091, 13189.966195859035, 16277.789746804505, 15537.580168606468, 14168.186115570094, 15010.126574243766, 15873.399132060356, 16205.021307270335, 15154.932946310908, 18400.867087518316, 16230.14617007502, 13257.366740318595, 19408.657300015566, 15372.674272709832
1400000, 16222.290884943626, 16884.357608629878, 11791.214281572971, 18727.20680215853, 17097.982014624646, 15155.025770196022, 15963.712460895977, 15731.280226933519, 14834.721328330532, 11873.304493857782, 15132.834338555494, 16292.23382895711, 15778.219388810861, 13060.549677963321, 15287.89249282327, 12643.365063223082, 17077.503095225366, 13522.503955671811, 17094.91353405597, 15894.283697876404, 12391.452625034488, 12963.419477259988, 14524.99580097502, 14217.15168437178, 14377.331212624493, 14847.58616296624, 10415.265838919964, 9166.774971841278, 15766.974220089485, 12140.045147632984, 12073.595583858625, 12121.348283764406, 15568.263965632437, 14925.859216579023, 13109.064195263612, 14213.026193356436, 16605.526968133814, 11026.786162400484, 14615.688404730954, 12177.035330236882, 13888.383365120815, 15010.126574243766, 14966.249412925175, 16205.021307270335, 15154.932946310908, 18400.867087518316, 12748.951703262223, 13257.366740318595, 14955.699683157025, 15372.674272709832
1450000, 13347.213857230787, 16884.357608629878, 8611.717324685946, 16218.440800477065, 17097.982014624646, 15155.025770196022, 15963.712460895977, 15731.280226933519, 14732.709442570465, 11873.304493857782, 15132.834338555494, 16292.23382895711, 15028.567877548598, 12008.332280192173, 15287.89249282327, 12643.365063223082, 14812.227366686258, 13381.86245490779, 17094.91353405597, 14807.070317808772, 12391.452625034488, 12963.419477259988, 14524.99580097502, 12044.808830432014, 14377.331212624493, 12726.937745203253, 10415.265838919964, 9166.774971841278, 12131.714579990428, 12140.045147632984, 12073.595583858625, 10882.361916747774, 10253.123902185303, 14925.859216579023, 13109.064195263612, 13301.500342130828, 16593.142602997938, 11026.786162400484, 14615.688404730954, 11071.880396158049, 13888.383365120815, 12659.820713614485, 13585.87383224741, 14652.960351621306, 15154.932946310908, 16299.444294197847, 11401.440580569677, 13257.366740318595, 14953.279641599742, 15150.513661143006
1500000, 13347.213857230787, 16884.357608629878, 8611.717324685946, 14507.954387264706, 17097.982014624646, 15155.025770196022, 15963.712460895977, 14707.654988603552, 14732.709442570465, 11873.304493857782, 13043.135938026164, 13656.298891423361, 15028.567877548598, 12008.332280192173, 14419.245123564595, 12643.365063223082, 14086.116400623792, 13070.880413476525, 17094.91353405597, 14457.855269443293, 12391.452625034488, 12963.419477259988, 14524.99580097502, 12044.808830432014, 13283.966597956865, 12726.937745203253, 10415.265838919964, 9166.774971841278, 12131.714579990428, 11221.950712847736, 12073.595583858625, 10882.361916747774, 10253.123902185303, 14925.859216579023, 8623.042406277618, 13301.500342130828, 14802.206272898487, 11026.786162400484, 14615.688404730954, 11071.880396158049, 13386.601267465508, 12659.820713614485, 12536.791729551649, 11908.712645548276, 15154.932946310908, 16299.444294197847, 11401.440580569677, 13257.366740318595, 14652.439992030984, 11761.531551426899
